epoch,train_huber,validation_huber,validation_wmape,train_mse,validation_mse
1,0.005092784717318511,0.005797379417344928,0.23023959554220097,0.005092784717318511,0.005797379417344928
2,0.004403222853603262,0.00575048679352871,0.22423754408163135,0.004403222853603262,0.00575048679352871
3,0.004386947837643205,0.005757203375521515,0.22523034076294768,0.004386947837643205,0.005757203375521515
4,0.0043307151701751975,0.005758662209180849,0.21651884780927436,0.0043307151701751975,0.005758662209180849
5,0.004308091339489986,0.005751501951765802,0.21613012033112464,0.004308091339489986,0.005751501951765802
6,0.004292420444882384,0.005764455700825367,0.21654367461560176,0.004292420444882384,0.005764455700825367
7,0.004260206975290672,0.005764129704662732,0.2159872684427861,0.004260206975290672,0.005764129704662732
8,0.004264687563502981,0.005740733900373536,0.22146775773955138,0.004264687563502981,0.005740733900373536
9,0.004237602368154894,0.005761930469556579,0.21607026580959107,0.004237602368154894,0.005761930469556579
10,0.004249821527815995,0.005761340925736087,0.21993587569042658,0.004249821527815995,0.005761340925736087
11,0.004236199494053219,0.005757216746652765,0.22199154077177286,0.004236199494053219,0.005757216746652765
12,0.0041904825296613475,0.0057466118263878995,0.21978684269022153,0.0041904825296613475,0.0057466118263878995
13,0.004203683904169368,0.005744808403375957,0.2180067711655402,0.004203683904169368,0.005744808403375957
14,0.004190587112867844,0.005748700250738433,0.22154762578558634,0.004190587112867844,0.005748700250738433
